property_id,month,noi_monthly,occupancy,revenue,opex,debt_service_monthly
PROP-034,2022-08,285325.0,0.973,472477.0,179541.0,266183.0
PROP-034,2022-09,276395.0,0.946,459585.0,174642.0,266183.0
PROP-034,2022-10,279110.0,0.952,462186.0,175631.0,266183.0
PROP-034,2022-11,285650.0,0.963,467742.0,177742.0,266183.0
PROP-034,2022-12,292473.0,0.971,471731.0,179258.0,266183.0
PROP-034,2023-01,296561.0,0.97,471256.0,179077.0,266183.0
PROP-034,2023-02,302461.0,0.979,475488.0,180685.0,266183.0
PROP-034,2023-03,302003.0,0.974,472915.0,179708.0,266183.0
PROP-034,2023-04,297443.0,0.963,467598.0,177687.0,266183.0
PROP-034,2023-05,299346.0,0.98,475681.0,180759.0,266183.0
PROP-034,2023-06,287003.0,0.953,462908.0,175905.0,266183.0
PROP-034,2023-07,297034.0,0.99,486383.0,184826.0,266183.0
PROP-034,2023-08,289421.0,0.987,479260.0,182119.0,266183.0
PROP-034,2023-09,280724.0,0.961,466784.0,177378.0,266183.0
PROP-034,2023-10,282523.0,0.963,467837.0,177778.0,266183.0
PROP-034,2023-11,294224.0,0.99,481782.0,183077.0,266183.0
PROP-034,2023-12,293503.0,0.975,473392.0,179889.0,266183.0
PROP-034,2024-01,301053.0,0.985,478393.0,181789.0,266183.0
PROP-034,2024-02,296935.0,0.961,466800.0,177384.0,266183.0
PROP-034,2024-03,307439.0,0.99,481426.0,182942.0,266183.0
PROP-034,2024-04,298171.0,0.965,468743.0,178122.0,266183.0
PROP-034,2024-05,300429.0,0.983,477402.0,181413.0,266183.0
PROP-034,2024-06,301369.0,0.99,486080.0,184710.0,266183.0
PROP-034,2024-07,289990.0,0.978,474848.0,180442.0,266183.0
PROP-034,2024-08,290404.0,0.99,480888.0,182737.0,266183.0
PROP-034,2024-09,287988.0,0.986,478863.0,181968.0,266183.0
PROP-034,2024-10,288543.0,0.984,477806.0,181566.0,266183.0
PROP-034,2024-11,280346.0,0.945,459056.0,174441.0,266183.0
PROP-035,2022-01,351779.0,0.91,567385.0,215606.0,313409.0
PROP-035,2022-01,367622.0,0.937,584176.0,221987.0,313409.0
PROP-035,2022-03,367605.0,0.926,577897.0,219601.0,313409.0
PROP-035,2022-04,368898.0,0.926,577667.0,219514.0,313409.0
PROP-035,2022-05,363153.0,0.915,570899.0,216941.0,313409.0
PROP-035,2022-05,362351.0,0.923,575800.0,218804.0,313409.0
PROP-035,2022-06,354082.0,0.916,571099.0,217018.0,313409.0
PROP-035,2022-07,340171.0,0.893,557018.0,211667.0,313409.0
PROP-035,2022-08,345819.0,0.918,572651.0,217607.0,313409.0
PROP-035,2022-09,344202.0,0.918,572334.0,217487.0,313409.0
PROP-035,2022-10,350187.0,0.93,579884.0,220356.0,313409.0
PROP-035,2022-11,339697.0,0.892,556242.0,211372.0,313409.0
PROP-035,2022-12,356136.0,0.921,574414.0,218277.0,313409.0
PROP-035,2023-01,347550.0,0.885,552280.0,209867.0,313409.0
PROP-035,2023-02,371190.0,0.935,583533.0,221743.0,313409.0
PROP-035,2023-03,354392.0,0.89,554951.0,210881.0,313409.0
PROP-035,2023-04,351036.0,0.885,551850.0,209703.0,313409.0
PROP-035,2023-05,353603.0,0.901,561899.0,213522.0,313409.0
PROP-035,2023-06,344948.0,0.892,556367.0,211420.0,313409.0
PROP-035,2023-07,350998.0,0.921,574747.0,218404.0,313409.0
PROP-035,2023-08,341317.0,0.906,565196.0,214774.0,313409.0
PROP-035,2023-09,347385.0,0.926,577627.0,219498.0,313409.0
PROP-035,2023-10,351821.0,0.934,582589.0,221384.0,313409.0
PROP-035,2023-11,354794.0,0.931,580963.0,220766.0,313409.0
PROP-035,2023-12,357301.0,0.924,576293.0,218991.0,313409.0
PROP-035,2024-01,348209.0,0.887,553328.0,210264.0,313409.0
PROP-035,2024-02,353620.0,0.891,555912.0,211247.0,313409.0
PROP-035,2024-03,356513.0,0.895,558273.0,212144.0,313409.0
PROP-035,2024-04,357675.0,0.901,562287.0,213669.0,313409.0
PROP-035,2024-05,361081.0,0.92,573783.0,218037.0,313409.0
PROP-035,2024-06,352855.0,0.912,569120.0,216266.0,313409.0
PROP-035,2024-07,343153.0,0.901,561901.0,213523.0,313409.0
PROP-035,2024-08,336433.0,0.893,557109.0,211701.0,313409.0
PROP-035,2024-09,350197.0,0.934,582303.0,221275.0,313409.0
PROP-035,2024-10,339916.0,0.902,562876.0,213893.0,313409.0
PROP-035,2024-11,343997.0,0.903,563284.0,214048.0,313409.0
PROP-036,2022-01,277959.0,0.959,448321.0,170362.0,193921.0
PROP-036,2022-01,281278.0,0.957,446969.0,169848.0,193921.0
PROP-036,2022-03,283014.0,0.952,444915.0,169068.0,193921.0
PROP-036,2022-04,284968.0,0.955,446239.0,169571.0,193921.0
PROP-036,2022-05,282455.0,0.95,444035.0,168733.0,193921.0
PROP-036,2022-05,272472.0,0.927,432977.0,164531.0,193921.0
PROP-036,2022-06,269336.0,0.93,434413.0,165077.0,193921.0
PROP-036,2022-07,270332.0,0.947,442659.0,168211.0,193921.0
PROP-036,2022-08,261992.0,0.928,433840.0,164859.0,193921.0
PROP-036,2022-09,272818.0,0.971,453639.0,172383.0,193921.0
PROP-036,2022-10,263155.0,0.933,435765.0,165591.0,193921.0
PROP-036,2022-11,265983.0,0.932,435538.0,165504.0,193921.0
PROP-036,2022-12,268692.0,0.927,433374.0,164682.0,193921.0
PROP-036,2023-01,281012.0,0.956,446548.0,169688.0,193921.0
PROP-036,2023-02,277521.0,0.934,436280.0,165786.0,193921.0
PROP-036,2023-03,279145.0,0.935,437120.0,166106.0,193921.0
PROP-036,2023-04,287903.0,0.969,452601.0,171988.0,193921.0
PROP-036,2023-05,282518.0,0.961,448941.0,170597.0,193921.0
PROP-036,2023-06,269778.0,0.931,435126.0,165348.0,193921.0
PROP-036,2023-07,263281.0,0.923,431114.0,163823.0,193921.0
PROP-036,2023-08,269213.0,0.954,445797.0,169403.0,193921.0
PROP-036,2023-09,263376.0,0.937,437938.0,166416.0,193921.0
PROP-036,2023-10,274065.0,0.971,453831.0,172456.0,193921.0
PROP-036,2023-11,274539.0,0.962,449549.0,170828.0,193921.0
PROP-036,2023-12,280956.0,0.97,453154.0,172199.0,193921.0
PROP-036,2024-01,282672.0,0.961,449184.0,170690.0,193921.0
PROP-036,2024-02,277073.0,0.932,435576.0,165519.0,193921.0
PROP-036,2024-03,278111.0,0.932,435501.0,165490.0,193921.0
PROP-036,2024-04,284207.0,0.956,446790.0,169780.0,193921.0
PROP-036,2024-05,275039.0,0.935,437056.0,166081.0,193921.0
PROP-036,2024-06,272550.0,0.941,439597.0,167047.0,193921.0
PROP-036,2024-07,265456.0,0.93,434676.0,165177.0,193921.0
PROP-036,2024-08,266056.0,0.943,440568.0,167416.0,193921.0
PROP-036,2024-09,260548.0,0.927,433237.0,164630.0,193921.0
PROP-036,2024-10,267007.0,0.946,442143.0,168014.0,193921.0
PROP-036,2024-11,276392.0,0.969,452583.0,171982.0,193921.0
PROP-037,2022-01,143534.0,0.99,231506.0,87972.0,98742.0
PROP-037,2022-01,140858.0,0.957,223833.0,85056.0,98742.0
PROP-037,2022-03,146560.0,0.985,230401.0,87552.0,98742.0
PROP-037,2022-04,146881.0,0.983,230005.0,87402.0,98742.0
PROP-037,2022-05,143300.0,0.963,225277.0,85605.0,98742.0
PROP-037,2022-05,145459.0,0.988,231144.0,87835.0,98742.0
PROP-037,2022-06,142128.0,0.98,229239.0,87111.0,98742.0
PROP-037,2022-07,140892.0,0.986,230706.0,87668.0,98742.0
PROP-037,2022-08,134468.0,0.952,222669.0,84614.0,98742.0
PROP-037,2022-09,136892.0,0.973,227622.0,86497.0,98742.0
PROP-037,2022-10,139980.0,0.99,231797.0,88083.0,98742.0
PROP-037,2022-11,136387.0,0.955,223329.0,84865.0,98742.0
PROP-037,2022-12,144169.0,0.99,232530.0,88361.0,98742.0
PROP-037,2023-01,139717.0,0.949,222019.0,84367.0,98742.0
PROP-037,2023-02,145989.0,0.981,229504.0,87211.0,98742.0
PROP-037,2023-03,149882.0,0.99,234704.0,89187.0,98742.0
PROP-037,2023-04,144737.0,0.973,227535.0,86463.0,98742.0
PROP-037,2023-05,147750.0,0.99,234785.0,89218.0,98742.0
PROP-037,2023-06,145085.0,0.99,234008.0,88923.0,98742.0
PROP-037,2023-07,139547.0,0.977,228503.0,86831.0,98742.0
PROP-037,2023-08,135686.0,0.96,224687.0,85381.0,98742.0
PROP-037,2023-09,141438.0,0.99,235182.0,89369.0,98742.0
PROP-037,2023-10,136695.0,0.968,226357.0,86016.0,98742.0
PROP-037,2023-11,140959.0,0.987,230816.0,87710.0,98742.0
PROP-037,2023-12,145336.0,0.99,234413.0,89077.0,98742.0
PROP-037,2024-01,140445.0,0.954,223176.0,84807.0,98742.0
PROP-037,2024-02,146197.0,0.982,229830.0,87336.0,98742.0
PROP-037,2024-03,146428.0,0.98,229295.0,87132.0,98742.0
PROP-037,2024-04,147498.0,0.99,231876.0,88113.0,98742.0
PROP-037,2024-05,147764.0,0.99,234808.0,89227.0,98742.0
PROP-037,2024-06,145381.0,0.99,234486.0,89105.0,98742.0
PROP-037,2024-07,137012.0,0.959,224352.0,85254.0,98742.0
PROP-037,2024-08,141347.0,0.99,234060.0,88943.0,98742.0
PROP-037,2024-09,134931.0,0.959,224362.0,85257.0,98742.0
PROP-037,2024-10,141657.0,0.99,234574.0,89138.0,98742.0
PROP-037,2024-11,143904.0,0.99,235638.0,89543.0,98742.0
PROP-038,2022-01,363704.0,0.879,586619.0,222915.0,316307.0
PROP-038,2022-01,371352.0,0.884,590104.0,224239.0,316307.0
PROP-038,2022-03,385310.0,0.907,605730.0,230178.0,316307.0
PROP-038,2022-04,387397.0,0.909,606634.0,230521.0,316307.0
PROP-038,2022-05,385072.0,0.907,605356.0,230035.0,316307.0
PROP-038,2022-05,379852.0,0.904,603610.0,229372.0,316307.0
PROP-038,2022-06,355190.0,0.858,572888.0,217697.0,316307.0
PROP-038,2022-07,361946.0,0.888,592674.0,225216.0,316307.0
PROP-038,2022-08,348059.0,0.863,576359.0,219017.0,316307.0
PROP-038,2022-09,365274.0,0.91,607373.0,230802.0,316307.0
PROP-038,2022-10,351850.0,0.873,582637.0,221402.0,316307.0
PROP-038,2022-11,371055.0,0.91,607589.0,230884.0,316307.0
PROP-038,2022-12,366917.0,0.886,591801.0,224884.0,316307.0
PROP-038,2023-01,371320.0,0.884,590052.0,224220.0,316307.0
PROP-038,2023-02,385354.0,0.907,605799.0,230204.0,316307.0
PROP-038,2023-03,384885.0,0.903,602700.0,229026.0,316307.0
PROP-038,2023-04,374753.0,0.882,589135.0,223871.0,316307.0
PROP-038,2023-05,364609.0,0.868,579388.0,220167.0,316307.0
PROP-038,2023-06,357460.0,0.863,576549.0,219089.0,316307.0
PROP-038,2023-07,353176.0,0.866,578314.0,219759.0,316307.0
PROP-038,2023-08,355579.0,0.882,588812.0,223749.0,316307.0
PROP-038,2023-09,349817.0,0.871,581671.0,221035.0,316307.0
PROP-038,2023-10,349746.0,0.867,579154.0,220078.0,316307.0
PROP-038,2023-11,365594.0,0.897,598647.0,227486.0,316307.0
PROP-038,2023-12,372350.0,0.899,600565.0,228215.0,316307.0
PROP-038,2024-01,372966.0,0.888,592668.0,225214.0,316307.0
PROP-038,2024-02,381270.0,0.898,599379.0,227764.0,316307.0
PROP-038,2024-03,369605.0,0.867,578775.0,219934.0,316307.0
PROP-038,2024-04,383497.0,0.903,602881.0,229095.0,316307.0
PROP-038,2024-05,380304.0,0.905,604329.0,229645.0,316307.0
PROP-038,2024-06,373146.0,0.901,601848.0,228702.0,316307.0
PROP-038,2024-07,360807.0,0.885,590809.0,224507.0,316307.0
PROP-038,2024-08,347619.0,0.862,575631.0,218740.0,316307.0
PROP-038,2024-09,358592.0,0.893,596262.0,226579.0,316307.0
PROP-038,2024-10,349716.0,0.867,579104.0,220059.0,316307.0
PROP-038,2024-11,352703.0,0.865,577539.0,219465.0,316307.0
PROP-039,2022-01,306395.0,0.901,494185.0,187790.0,274135.0
PROP-039,2022-01,309566.0,0.897,491921.0,186930.0,274135.0
PROP-039,2022-03,313158.0,0.898,492303.0,187075.0,274135.0
PROP-039,2022-04,313901.0,0.897,491546.0,186787.0,274135.0
PROP-039,2022-05,322555.0,0.925,507076.0,192689.0,274135.0
PROP-039,2022-05,322880.0,0.936,513078.0,194970.0,274135.0
PROP-039,2022-06,305993.0,0.9,493536.0,187544.0,274135.0
PROP-039,2022-07,309106.0,0.923,506151.0,192337.0,274135.0
PROP-039,2022-08,292785.0,0.884,484830.0,184235.0,274135.0
PROP-039,2022-09,303152.0,0.919,504077.0,191549.0,274135.0
PROP-039,2022-10,305116.0,0.922,505249.0,191994.0,274135.0
PROP-039,2022-11,297013.0,0.887,486349.0,184813.0,274135.0
PROP-039,2022-12,302579.0,0.89,488030.0,185452.0,274135.0
PROP-039,2023-01,310674.0,0.9,493682.0,187599.0,274135.0
PROP-039,2023-02,315915.0,0.906,496637.0,188722.0,274135.0
PROP-039,2023-03,319011.0,0.911,499547.0,189828.0,274135.0
PROP-039,2023-04,325250.0,0.933,511313.0,194299.0,274135.0
PROP-039,2023-05,318156.0,0.922,505572.0,192117.0,274135.0
PROP-039,2023-06,306160.0,0.901,493807.0,187647.0,274135.0
PROP-039,2023-07,298025.0,0.89,488006.0,185442.0,274135.0
PROP-039,2023-08,309158.0,0.934,511942.0,194538.0,274135.0
PROP-039,2023-09,296688.0,0.9,493329.0,187465.0,274135.0
PROP-039,2023-10,303701.0,0.917,502907.0,191105.0,274135.0
PROP-039,2023-11,299887.0,0.896,491054.0,186601.0,274135.0
PROP-039,2023-12,302864.0,0.891,488490.0,185626.0,274135.0
PROP-039,2024-01,307777.0,0.892,489078.0,185850.0,274135.0
PROP-039,2024-02,322441.0,0.925,506896.0,192620.0,274135.0
PROP-039,2024-03,320986.0,0.917,502640.0,191003.0,274135.0
PROP-039,2024-04,316114.0,0.906,496950.0,188841.0,274135.0
PROP-039,2024-05,315246.0,0.914,500947.0,190360.0,274135.0
PROP-039,2024-06,309130.0,0.909,498597.0,189467.0,274135.0
PROP-039,2024-07,305714.0,0.913,500596.0,190226.0,274135.0
PROP-039,2024-08,304597.0,0.92,504389.0,191668.0,274135.0
PROP-039,2024-09,295307.0,0.896,491033.0,186593.0,274135.0
PROP-039,2024-10,297057.0,0.897,491904.0,186923.0,274135.0
PROP-039,2024-11,309689.0,0.925,507106.0,192700.0,274135.0
PROP-040,2022-01,329127.0,0.919,530849.0,201723.0,279010.0
PROP-040,2022-01,318551.0,0.876,506199.0,192356.0,279010.0
PROP-040,2022-03,329228.0,0.896,517566.0,196675.0,279010.0
PROP-040,2022-04,335631.0,0.91,525573.0,199718.0,279010.0
PROP-040,2022-05,321922.0,0.876,506081.0,192311.0,279010.0
PROP-040,2022-05,328006.0,0.902,521224.0,198065.0,279010.0
PROP-040,2022-06,313455.0,0.875,505572.0,192117.0,279010.0
PROP-040,2022-07,317997.0,0.902,520709.0,197870.0,279010.0
PROP-040,2022-08,313659.0,0.899,519396.0,197370.0,279010.0
PROP-040,2022-09,313624.0,0.903,521490.0,198166.0,279010.0
PROP-040,2022-10,306968.0,0.88,508317.0,193160.0,279010.0
PROP-040,2022-11,313821.0,0.89,513870.0,195271.0,279010.0
PROP-040,2022-12,322312.0,0.9,519859.0,197546.0,279010.0
PROP-040,2023-01,319225.0,0.878,507270.0,192762.0,279010.0
PROP-040,2023-02,324445.0,0.883,510047.0,193818.0,279010.0
PROP-040,2023-03,333231.0,0.903,521815.0,198290.0,279010.0
PROP-040,2023-04,322177.0,0.877,506481.0,192463.0,279010.0
PROP-040,2023-05,326952.0,0.9,519548.0,197428.0,279010.0
PROP-040,2023-06,327882.0,0.916,528842.0,200960.0,279010.0
PROP-040,2023-07,316205.0,0.896,517774.0,196754.0,279010.0
PROP-040,2023-08,313805.0,0.9,519638.0,197462.0,279010.0
PROP-040,2023-09,311453.0,0.897,517879.0,196794.0,279010.0
PROP-040,2023-10,305235.0,0.875,505447.0,192070.0,279010.0
PROP-040,2023-11,316375.0,0.897,518053.0,196860.0,279010.0
PROP-040,2023-12,327848.0,0.916,528786.0,200939.0,279010.0
PROP-040,2024-01,331126.0,0.911,526181.0,199949.0,279010.0
PROP-040,2024-02,328221.0,0.893,515983.0,196074.0,279010.0
PROP-040,2024-03,337873.0,0.916,529084.0,201052.0,279010.0
PROP-040,2024-04,335154.0,0.912,526883.0,200215.0,279010.0
PROP-040,2024-05,328284.0,0.903,521665.0,198233.0,279010.0
PROP-040,2024-06,313137.0,0.874,505059.0,191922.0,279010.0
PROP-040,2024-07,314133.0,0.891,514382.0,195465.0,279010.0
PROP-040,2024-08,305349.0,0.875,505635.0,192141.0,279010.0
PROP-040,2024-09,321520.0,0.926,534619.0,203155.0,279010.0
PROP-040,2024-10,321732.0,0.922,532764.0,202450.0,279010.0
PROP-040,2024-11,308891.0,0.876,505798.0,192203.0,279010.0
PROP-041,2022-01,42078.0,0.965,67868.0,25790.0,35428.0
PROP-041,2022-01,40456.0,0.915,64288.0,24429.0,35428.0
PROP-041,2022-03,41846.0,0.936,65785.0,24998.0,35428.0
PROP-041,2022-04,42923.0,0.956,67214.0,25541.0,35428.0
PROP-041,2022-05,42747.0,0.956,67201.0,25537.0,35428.0
PROP-041,2022-05,42821.0,0.968,68045.0,25857.0,35428.0
PROP-041,2022-06,41370.0,0.949,66725.0,25356.0,35428.0
PROP-041,2022-07,40203.0,0.937,65830.0,25016.0,35428.0
PROP-041,2022-08,41126.0,0.969,68102.0,25879.0,35428.0
PROP-041,2022-09,39500.0,0.934,65680.0,24958.0,35428.0
PROP-041,2022-10,40831.0,0.962,67613.0,25693.0,35428.0
PROP-041,2022-11,41381.0,0.964,67761.0,25749.0,35428.0
PROP-041,2022-12,40705.0,0.934,65653.0,24948.0,35428.0
PROP-041,2023-01,42082.0,0.951,66872.0,25411.0,35428.0
PROP-041,2023-02,42485.0,0.95,66788.0,25380.0,35428.0
PROP-041,2023-03,42341.0,0.943,66302.0,25195.0,35428.0
PROP-041,2023-04,42464.0,0.95,66756.0,25367.0,35428.0
PROP-041,2023-05,41246.0,0.932,65542.0,24906.0,35428.0
PROP-041,2023-06,40220.0,0.923,64870.0,24651.0,35428.0
PROP-041,2023-07,40486.0,0.943,66294.0,25192.0,35428.0
PROP-041,2023-08,40014.0,0.943,66261.0,25179.0,35428.0
PROP-041,2023-09,40324.0,0.954,67051.0,25479.0,35428.0
PROP-041,2023-10,39281.0,0.925,65046.0,24717.0,35428.0
PROP-041,2023-11,39192.0,0.913,64176.0,24387.0,35428.0
PROP-041,2023-12,39836.0,0.914,64252.0,24416.0,35428.0
PROP-041,2024-01,41122.0,0.93,65346.0,24832.0,35428.0
PROP-041,2024-02,42514.0,0.951,66835.0,25397.0,35428.0
PROP-041,2024-03,42354.0,0.944,66323.0,25203.0,35428.0
PROP-041,2024-04,42157.0,0.943,66273.0,25184.0,35428.0
PROP-041,2024-05,42434.0,0.959,67430.0,25623.0,35428.0
PROP-041,2024-06,40389.0,0.927,65144.0,24755.0,35428.0
PROP-041,2024-07,40023.0,0.932,65536.0,24904.0,35428.0
PROP-041,2024-08,39408.0,0.928,65256.0,24797.0,35428.0
PROP-041,2024-09,40824.0,0.966,67882.0,25795.0,35428.0
PROP-041,2024-10,40485.0,0.954,67039.0,25475.0,35428.0
PROP-041,2024-11,39457.0,0.919,64610.0,24552.0,35428.0
PROP-042,2022-01,99856.0,0.906,161059.0,61202.0,87153.0
PROP-042,2022-01,99024.0,0.885,157356.0,59795.0,87153.0
PROP-042,2022-03,102189.0,0.903,160647.0,61046.0,87153.0
PROP-042,2022-04,103302.0,0.909,161763.0,61470.0,87153.0
PROP-042,2022-05,97660.0,0.863,153527.0,58340.0,87153.0
PROP-042,2022-05,97752.0,0.873,155334.0,59027.0,87153.0
PROP-042,2022-06,95688.0,0.868,154336.0,58648.0,87153.0
PROP-042,2022-07,93863.0,0.864,153697.0,58405.0,87153.0
PROP-042,2022-08,96049.0,0.894,159050.0,60439.0,87153.0
PROP-042,2022-09,96255.0,0.9,160051.0,60819.0,87153.0
PROP-042,2022-10,92903.0,0.865,153841.0,58459.0,87153.0
PROP-042,2022-11,97959.0,0.902,160405.0,60954.0,87153.0
PROP-042,2022-12,97461.0,0.884,157195.0,59734.0,87153.0
PROP-042,2023-01,97920.0,0.875,155602.0,59129.0,87153.0
PROP-042,2023-02,98877.0,0.874,155440.0,59067.0,87153.0
PROP-042,2023-03,103181.0,0.908,161573.0,61398.0,87153.0
PROP-042,2023-04,97906.0,0.865,153914.0,58487.0,87153.0
PROP-042,2023-05,99530.0,0.889,158159.0,60101.0,87153.0
PROP-042,2023-06,96796.0,0.878,156123.0,59327.0,87153.0
PROP-042,2023-07,98395.0,0.906,161118.0,61225.0,87153.0
PROP-042,2023-08,96815.0,0.901,160319.0,60921.0,87153.0
PROP-042,2023-09,94062.0,0.879,156404.0,59434.0,87153.0
PROP-042,2023-10,96050.0,0.894,159051.0,60440.0,87153.0
PROP-042,2023-11,97565.0,0.898,159759.0,60709.0,87153.0
PROP-042,2023-12,96981.0,0.879,156421.0,59440.0,87153.0
PROP-042,2024-01,98323.0,0.878,156242.0,59372.0,87153.0
PROP-042,2024-02,98430.0,0.87,154738.0,58800.0,87153.0
PROP-042,2024-03,101948.0,0.898,159642.0,60664.0,87153.0
PROP-042,2024-04,98899.0,0.874,155476.0,59081.0,87153.0
PROP-042,2024-05,98315.0,0.878,156230.0,59367.0,87153.0
PROP-042,2024-06,95453.0,0.866,153957.0,58504.0,87153.0
PROP-042,2024-07,99164.0,0.913,162378.0,61704.0,87153.0
PROP-042,2024-08,97664.0,0.909,161725.0,61455.0,87153.0
PROP-042,2024-09,97443.0,0.911,162027.0,61570.0,87153.0
PROP-042,2024-10,96211.0,0.896,159318.0,60541.0,87153.0
PROP-042,2024-11,96144.0,0.885,157432.0,59824.0,87153.0
PROP-043,2022-01,70877.0,0.887,114317.0,43440.0,65887.0
PROP-043,2022-01,73998.0,0.912,117587.0,44683.0,65887.0
PROP-043,2022-03,74664.0,0.911,117377.0,44603.0,65887.0
PROP-043,2022-04,73773.0,0.896,115523.0,43899.0,65887.0
PROP-043,2022-05,73984.0,0.902,116308.0,44197.0,65887.0
PROP-043,2022-05,71176.0,0.877,113103.0,42979.0,65887.0
PROP-043,2022-06,70539.0,0.883,113773.0,43234.0,65887.0
PROP-043,2022-07,68362.0,0.868,111940.0,42537.0,65887.0
PROP-043,2022-08,68541.0,0.88,113499.0,43130.0,65887.0
PROP-043,2022-09,69818.0,0.901,116093.0,44115.0,65887.0
PROP-043,2022-10,68944.0,0.886,114165.0,43383.0,65887.0
PROP-043,2022-11,71295.0,0.906,116744.0,44363.0,65887.0
PROP-043,2022-12,70048.0,0.876,112980.0,42932.0,65887.0
PROP-043,2023-01,72855.0,0.898,115771.0,43993.0,65887.0
PROP-043,2023-02,74072.0,0.903,116445.0,44249.0,65887.0
PROP-043,2023-03,74839.0,0.909,117193.0,44533.0,65887.0
PROP-043,2023-04,73009.0,0.89,114775.0,43615.0,65887.0
PROP-043,2023-05,73978.0,0.912,117556.0,44671.0,65887.0
PROP-043,2023-06,71139.0,0.89,114740.0,43601.0,65887.0
PROP-043,2023-07,68299.0,0.868,111837.0,42498.0,65887.0
PROP-043,2023-08,67988.0,0.873,112583.0,42781.0,65887.0
PROP-043,2023-09,67544.0,0.871,112312.0,42678.0,65887.0
PROP-043,2023-10,69661.0,0.895,115354.0,43834.0,65887.0
PROP-043,2023-11,71601.0,0.909,117244.0,44553.0,65887.0
PROP-043,2023-12,72372.0,0.905,116729.0,44357.0,65887.0
PROP-043,2024-01,70199.0,0.865,111551.0,42389.0,65887.0
PROP-043,2024-02,73717.0,0.899,115888.0,44037.0,65887.0
PROP-043,2024-03,71666.0,0.871,112223.0,42645.0,65887.0
PROP-043,2024-04,71727.0,0.875,112758.0,42848.0,65887.0
PROP-043,2024-05,72708.0,0.896,115539.0,43905.0,65887.0
PROP-043,2024-06,71333.0,0.892,115053.0,43720.0,65887.0
PROP-043,2024-07,71397.0,0.907,116910.0,44426.0,65887.0
PROP-043,2024-08,67761.0,0.87,112208.0,42639.0,65887.0
PROP-043,2024-09,69848.0,0.901,116142.0,44134.0,65887.0
PROP-043,2024-10,69983.0,0.899,115886.0,44037.0,65887.0
PROP-043,2024-11,70078.0,0.89,114751.0,43605.0,65887.0
PROP-044,2022-01,196701.0,0.965,317259.0,120558.0,197031.0
PROP-044,2022-01,204330.0,0.987,324693.0,123384.0,197031.0
PROP-044,2022-03,200036.0,0.956,314468.0,119498.0,197031.0
PROP-044,2022-04,208415.0,0.99,326362.0,124018.0,197031.0
PROP-044,2022-05,196185.0,0.938,308414.0,117197.0,197031.0
PROP-044,2022-05,205141.0,0.99,325983.0,123874.0,197031.0
PROP-044,2022-06,202404.0,0.99,326458.0,124054.0,197031.0
PROP-044,2022-07,189536.0,0.944,310358.0,117936.0,197031.0
PROP-044,2022-08,197577.0,0.99,327173.0,124326.0,197031.0
PROP-044,2022-09,190794.0,0.965,317250.0,120555.0,197031.0
PROP-044,2022-10,188865.0,0.951,312746.0,118843.0,197031.0
PROP-044,2022-11,195205.0,0.972,319641.0,121464.0,197031.0
PROP-044,2022-12,193452.0,0.949,312020.0,118568.0,197031.0
PROP-044,2023-01,204877.0,0.99,325564.0,123714.0,197031.0
PROP-044,2023-02,202692.0,0.969,318644.0,121085.0,197031.0
PROP-044,2023-03,206206.0,0.982,322903.0,122703.0,197031.0
PROP-044,2023-04,200614.0,0.959,315377.0,119843.0,197031.0
PROP-044,2023-05,200302.0,0.968,318293.0,120951.0,197031.0
PROP-044,2023-06,195281.0,0.958,314969.0,119688.0,197031.0
PROP-044,2023-07,191215.0,0.952,313107.0,118981.0,197031.0
PROP-044,2023-08,191975.0,0.967,317896.0,120800.0,197031.0
PROP-044,2023-09,191004.0,0.966,317600.0,120688.0,197031.0
PROP-044,2023-10,187207.0,0.943,310001.0,117801.0,197031.0
PROP-044,2023-11,199592.0,0.99,326825.0,124194.0,197031.0
PROP-044,2023-12,196583.0,0.964,317070.0,120487.0,197031.0
PROP-044,2024-01,203973.0,0.986,324127.0,123168.0,197031.0
PROP-044,2024-02,207084.0,0.99,325548.0,123708.0,197031.0
PROP-044,2024-03,201279.0,0.959,315187.0,119771.0,197031.0
PROP-044,2024-04,201017.0,0.961,316011.0,120084.0,197031.0
PROP-044,2024-05,200648.0,0.97,318843.0,121160.0,197031.0
PROP-044,2024-06,193650.0,0.95,312339.0,118689.0,197031.0
PROP-044,2024-07,189869.0,0.945,310903.0,118143.0,197031.0
PROP-044,2024-08,189074.0,0.952,313092.0,118975.0,197031.0
PROP-044,2024-09,196019.0,0.99,325938.0,123856.0,197031.0
PROP-044,2024-10,192738.0,0.971,319160.0,121281.0,197031.0
PROP-044,2024-11,193030.0,0.961,316081.0,120111.0,197031.0
PROP-045,2022-01,247891.0,0.907,399824.0,151933.0,150699.0
PROP-045,2022-01,254345.0,0.917,404172.0,153585.0,150699.0
PROP-045,2022-03,257876.0,0.919,405396.0,154051.0,150699.0
PROP-045,2022-04,265982.0,0.945,416508.0,158273.0,150699.0
PROP-045,2022-05,259738.0,0.926,408323.0,155163.0,150699.0
PROP-045,2022-05,259352.0,0.935,412128.0,156609.0,150699.0
PROP-045,2022-06,255979.0,0.936,412869.0,156890.0,150699.0
PROP-045,2022-07,245742.0,0.913,402395.0,152910.0,150699.0
PROP-045,2022-08,251352.0,0.944,416219.0,158163.0,150699.0
PROP-045,2022-09,252450.0,0.952,419770.0,159513.0,150699.0
PROP-045,2022-10,248690.0,0.934,411812.0,156489.0,150699.0
