property_id,property_name,market,asset_type,status,month,month_date,year,quarter,noi_monthly,occupancy,revenue,opex,debt_service_monthly,market,asset_type,status,property_name
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2022-06,2022-06-01,2022,Q2,198333.0,0.987,296196.0,113662.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2022-07,2022-07-01,2022,Q3,194058.0,0.966,292717.0,110469.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2022-08,2022-08-01,2022,Q3,191327.0,0.961,296722.0,112964.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2022-09,2022-09-01,2022,Q3,183249.0,0.934,295563.0,111544.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2022-10,2022-10-01,2022,Q4,175898.0,0.91,295527.0,110984.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2022-11,2022-11-01,2022,Q4,174634.0,0.914,302635.0,115832.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2022-12,2022-12-01,2022,Q4,170854.0,0.895,299533.0,112932.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2023-01,2023-01-01,2023,Q1,172673.0,0.895,299237.0,112178.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2023-02,2023-02-01,2023,Q1,183596.0,0.932,308461.0,118640.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2023-03,2023-03-01,2023,Q1,188274.0,0.932,303667.0,114444.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2023-04,2023-04-01,2023,Q2,196762.0,0.951,305152.0,115028.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2023-05,2023-05-01,2023,Q2,202428.0,0.961,305342.0,114638.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2023-06,2023-06-01,2023,Q2,206838.0,0.973,308898.0,116784.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2023-07,2023-07-01,2023,Q3,206611.0,0.972,311652.0,118330.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2023-08,2023-08-01,2023,Q3,203140.0,0.964,315044.0,120367.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2023-09,2023-09-01,2023,Q3,193036.0,0.93,311348.0,117025.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2023-10,2023-10-01,2023,Q4,190826.0,0.934,320609.0,123529.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2023-11,2023-11-01,2023,Q4,185916.0,0.92,322187.0,124186.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2023-12,2023-12-01,2023,Q4,180126.0,0.893,315790.0,118769.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2024-01,2024-01-01,2024,Q1,185788.0,0.912,321965.0,122908.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2024-02,2024-02-01,2024,Q1,193798.0,0.932,325602.0,125142.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2024-03,2024-03-01,2024,Q1,200335.0,0.939,323120.0,122696.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2024-04,2024-04-01,2024,Q2,210368.0,0.963,326254.0,124536.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2024-05,2024-05-01,2024,Q2,217928.0,0.98,328722.0,125873.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2024-06,2024-06-01,2024,Q2,217993.0,0.971,325557.0,122922.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2024-07,2024-07-01,2024,Q3,216760.0,0.966,326961.0,123445.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2024-08,2024-08-01,2024,Q3,210294.0,0.946,326139.0,122294.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2024-09,2024-09-01,2024,Q3,207462.0,0.948,334617.0,128180.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2024-10,2024-10-01,2024,Q4,199329.0,0.925,334895.0,127842.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2024-11,2024-11-01,2024,Q4,191644.0,0.9,332113.0,125189.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-037,Dallas Multifamily 37,Dallas-Fort Worth,Multifamily,Value-Add,2024-12,2024-12-01,2024,Q4,193161.0,0.909,338641.0,129605.0,127697.0,Dallas-Fort Worth,Multifamily,Value-Add,Dallas Multifamily 37
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2022-01,2022-01-01,2022,Q1,157853.0,0.949,273553.0,105043.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2022-02,2022-02-01,2022,Q1,159683.0,0.94,268285.0,100533.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2022-03,2022-03-01,2022,Q1,171661.0,0.985,276872.0,106542.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2022-04,2022-04-01,2022,Q2,176734.0,0.99,274092.0,103898.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2022-05,2022-05-01,2022,Q2,184911.0,0.99,278919.0,107063.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2022-06,2022-06-01,2022,Q2,188216.0,0.99,281088.0,108204.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2022-07,2022-07-01,2022,Q3,182280.0,0.99,274951.0,103028.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2022-08,2022-08-01,2022,Q3,182484.0,0.99,283009.0,108628.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2022-09,2022-09-01,2022,Q3,176060.0,0.981,283969.0,108840.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2022-10,2022-10-01,2022,Q4,166792.0,0.945,280228.0,105485.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2022-11,2022-11-01,2022,Q4,165247.0,0.946,286367.0,109632.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2022-12,2022-12-01,2022,Q4,164724.0,0.945,288787.0,110965.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2023-01,2023-01-01,2023,Q1,164538.0,0.933,285138.0,107668.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2023-02,2023-02-01,2023,Q1,169217.0,0.94,284304.0,106536.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2023-03,2023-03-01,2023,Q1,178502.0,0.967,287906.0,108743.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2023-04,2023-04-01,2023,Q2,188223.0,0.99,291908.0,111267.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2023-05,2023-05-01,2023,Q2,196316.0,0.99,296123.0,113973.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2023-06,2023-06-01,2023,Q2,195700.0,0.99,292265.0,110511.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2023-07,2023-07-01,2023,Q3,195351.0,0.99,294668.0,111820.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2023-08,2023-08-01,2023,Q3,191945.0,0.99,297682.0,113599.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2023-09,2023-09-01,2023,Q3,184758.0,0.974,297996.0,113321.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2023-10,2023-10-01,2023,Q4,180123.0,0.965,302626.0,116341.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2023-11,2023-11-01,2023,Q4,171491.0,0.929,297188.0,111692.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2023-12,2023-12-01,2023,Q4,172191.0,0.934,301878.0,114728.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2024-01,2024-01-01,2024,Q1,173764.0,0.933,301127.0,113648.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2024-02,2024-02-01,2024,Q1,182945.0,0.962,307368.0,117882.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2024-03,2024-03-01,2024,Q1,188695.0,0.968,304346.0,115064.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2024-04,2024-04-01,2024,Q2,199491.0,0.99,309384.0,118381.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2024-05,2024-05-01,2024,Q2,205503.0,0.99,309980.0,118316.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2024-06,2024-06-01,2024,Q2,208911.0,0.99,311993.0,119335.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2024-07,2024-07-01,2024,Q3,203379.0,0.99,306776.0,114876.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2024-08,2024-08-01,2024,Q3,200623.0,0.988,311140.0,117655.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2024-09,2024-09-01,2024,Q3,193496.0,0.967,312090.0,117865.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2024-10,2024-10-01,2024,Q4,188693.0,0.959,317025.0,121100.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2024-11,2024-11-01,2024,Q4,181084.0,0.931,313813.0,118151.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-038,Denver Multifamily 38,Denver,Multifamily,Development,2024-12,2024-12-01,2024,Q4,182038.0,0.937,319141.0,121677.0,127333.0,Denver,Multifamily,Development,Denver Multifamily 38
PROP-039,Austin Office 39,Austin,Office,Value-Add,2022-01,2022-01-01,2022,Q1,100234.0,0.917,173702.0,66281.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2022-02,2022-02-01,2022,Q1,103180.0,0.924,173354.0,65688.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2022-03,2022-03-01,2022,Q1,108087.0,0.944,174333.0,66103.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2022-04,2022-04-01,2022,Q2,112628.0,0.96,174671.0,66032.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2022-05,2022-05-01,2022,Q2,116625.0,0.976,175917.0,66650.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2022-06,2022-06-01,2022,Q2,117284.0,0.972,175155.0,65751.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2022-07,2022-07-01,2022,Q3,119827.0,0.99,180746.0,69676.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2022-08,2022-08-01,2022,Q3,115365.0,0.964,178916.0,67942.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2022-09,2022-09-01,2022,Q3,112997.0,0.958,182254.0,70162.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2022-10,2022-10-01,2022,Q4,106000.0,0.913,178092.0,66674.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2022-11,2022-11-01,2022,Q4,104443.0,0.91,180997.0,68539.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2022-12,2022-12-01,2022,Q4,103930.0,0.907,182205.0,69127.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2023-01,2023-01-01,2023,Q1,105068.0,0.907,182079.0,68706.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2023-02,2023-02-01,2023,Q1,109091.0,0.922,183284.0,69292.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2023-03,2023-03-01,2023,Q1,115040.0,0.948,185549.0,70683.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2023-04,2023-04-01,2023,Q2,120167.0,0.967,186362.0,70972.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2023-05,2023-05-01,2023,Q2,122968.0,0.972,185484.0,69980.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2023-06,2023-06-01,2023,Q2,125145.0,0.98,186895.0,70721.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2023-07,2023-07-01,2023,Q3,124012.0,0.971,187059.0,70520.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2023-08,2023-08-01,2023,Q3,122750.0,0.97,190369.0,72704.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2023-09,2023-09-01,2023,Q3,117851.0,0.945,190083.0,72157.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2023-10,2023-10-01,2023,Q4,112608.0,0.918,189194.0,71160.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2023-11,2023-11-01,2023,Q4,111417.0,0.918,193082.0,73781.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2023-12,2023-12-01,2023,Q4,111412.0,0.92,195323.0,75165.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2024-01,2024-01-01,2024,Q1,113097.0,0.924,195994.0,75344.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2024-02,2024-02-01,2024,Q1,116767.0,0.935,196180.0,75152.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2024-03,2024-03-01,2024,Q1,121883.0,0.951,196586.0,75129.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2024-04,2024-04-01,2024,Q2,127124.0,0.969,197152.0,75230.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2024-05,2024-05-01,2024,Q2,132463.0,0.99,199807.0,76930.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2024-06,2024-06-01,2024,Q2,132097.0,0.98,197278.0,74668.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2024-07,2024-07-01,2024,Q3,130777.0,0.971,197264.0,74333.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2024-08,2024-08-01,2024,Q3,130595.0,0.978,202536.0,78020.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2024-09,2024-09-01,2024,Q3,124327.0,0.945,200528.0,76151.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2024-10,2024-10-01,2024,Q4,119785.0,0.926,201252.0,76372.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2024-11,2024-11-01,2024,Q4,118500.0,0.927,205357.0,79180.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-039,Austin Office 39,Austin,Office,Value-Add,2024-12,2024-12-01,2024,Q4,115497.0,0.905,202484.0,76652.0,81136.0,Austin,Office,Value-Add,Austin Office 39
PROP-040,Houston Retail 40,Houston,Retail,Development,2022-01,2022-01-01,2022,Q1,333377.0,0.919,577731.0,220868.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2022-02,2022-02-01,2022,Q1,347758.0,0.939,584271.0,224772.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2022-03,2022-03-01,2022,Q1,362373.0,0.953,584473.0,223814.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2022-04,2022-04-01,2022,Q2,379237.0,0.974,588147.0,225521.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2022-05,2022-05-01,2022,Q2,392111.0,0.988,591459.0,226950.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2022-06,2022-06-01,2022,Q2,397229.0,0.99,593233.0,227199.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2022-07,2022-07-01,2022,Q3,394246.0,0.984,594680.0,227201.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2022-08,2022-08-01,2022,Q3,384339.0,0.968,596060.0,227154.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2022-09,2022-09-01,2022,Q3,373470.0,0.954,602371.0,230874.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2022-10,2022-10-01,2022,Q4,357449.0,0.928,600553.0,228385.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2022-11,2022-11-01,2022,Q4,348232.0,0.914,603475.0,229514.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2022-12,2022-12-01,2022,Q4,344136.0,0.904,603324.0,228312.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2023-01,2023-01-01,2023,Q1,355648.0,0.925,616327.0,237136.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2023-02,2023-02-01,2023,Q1,359777.0,0.916,604464.0,227024.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2023-03,2023-03-01,2023,Q1,384717.0,0.955,620511.0,238120.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2023-04,2023-04-01,2023,Q2,402860.0,0.977,624783.0,240287.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2023-05,2023-05-01,2023,Q2,407486.0,0.97,614651.0,231480.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2023-06,2023-06-01,2023,Q2,417662.0,0.985,623749.0,237285.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2023-07,2023-07-01,2023,Q3,410791.0,0.969,619636.0,233092.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2023-08,2023-08-01,2023,Q3,409766.0,0.975,635493.0,244055.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2023-09,2023-09-01,2023,Q3,390957.0,0.944,630576.0,239201.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2023-10,2023-10-01,2023,Q4,379726.0,0.932,637981.0,243744.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2023-11,2023-11-01,2023,Q4,370214.0,0.919,641568.0,245382.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2023-12,2023-12-01,2023,Q4,365100.0,0.908,640077.0,243148.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2024-01,2024-01-01,2024,Q1,375575.0,0.924,650859.0,250286.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2024-02,2024-02-01,2024,Q1,383891.0,0.926,644977.0,244690.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2024-03,2024-03-01,2024,Q1,396958.0,0.933,640255.0,240054.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2024-04,2024-04-01,2024,Q2,415625.0,0.954,644580.0,242236.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2024-05,2024-05-01,2024,Q2,432901.0,0.976,652987.0,247505.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2024-06,2024-06-01,2024,Q2,441119.0,0.986,658780.0,250816.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2024-07,2024-07-01,2024,Q3,438581.0,0.98,661555.0,251834.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2024-08,2024-08-01,2024,Q3,429888.0,0.97,666699.0,254659.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2024-09,2024-09-01,2024,Q3,410626.0,0.941,662299.0,250225.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2024-10,2024-10-01,2024,Q4,392478.0,0.914,659406.0,246979.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2024-11,2024-11-01,2024,Q4,384846.0,0.907,666926.0,251565.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-040,Houston Retail 40,Houston,Retail,Development,2024-12,2024-12-01,2024,Q4,379137.0,0.895,664686.0,248815.0,244401.0,Houston,Retail,Development,Houston Retail 40
PROP-041,Denver Office 41,Denver,Office,Value-Add,2022-01,2022-01-01,2022,Q1,37846.0,0.901,65587.0,24712.0,35428.0,Denver,Office,Value-Add,Denver Office 41
PROP-041,Denver Office 41,Denver,Office,Value-Add,2022-02,2022-02-01,2022,Q1,39060.0,0.91,65626.0,24618.0,35428.0,Denver,Office,Value-Add,Denver Office 41
